河北酒店,#genre#
CCTV8,http://124.231.215.43:9999udp://@228.1.1.8:6008
CCTV9,http://124.231.215.43:9999udp://@228.1.1.9:6009
CCTV10,http://124.231.215.43:9999udp://@228.1.1.10:6010
CCTV11,http://124.231.215.43:9999udp://@228.1.1.41:6041
CCTV12,http://124.231.215.43:9999udp://@228.1.1.11:6011
CCTV13,http://124.231.215.43:9999udp://@228.1.1.42:6042
CCTV14,http://124.231.215.43:9999udp://@228.1.1.12:6012
CCTV15,http://124.231.215.43:9999udp://@228.1.1.43:6043
CCTV16,http://124.231.215.43:9999udp://@228.1.1.110:6110
CCTV17,http://124.231.215.43:9999udp://@228.1.1.7:6007
湖南导视,http://124.231.215.43:9999udp://@228.1.1.45:6045
湖南教育,http://124.231.215.43:9999udp://@228.1.1.46:6046
双峰综合,http://124.231.215.43:9999udp://@228.1.1.177:6177
娄底综合,http://124.231.215.43:9999udp://@228.1.1.137:6137
娄底公共,http://124.231.215.43:9999udp://@228.1.1.164:6164
娄底教育,http://124.231.215.43:9999udp://@228.1.1.121:6121
湖南卫视,http://124.231.215.43:9999udp://@228.1.1.13:6013
湖南经视,http://124.231.215.43:9999udp://@228.1.1.14:6014
湖南都市,http://124.231.215.43:9999udp://@228.1.1.17:6017
湖南电影,http://124.231.215.43:9999udp://@228.1.1.19:6019
湖南电视剧,http://124.231.215.43:9999udp://@228.1.1.20:6020
金鹰纪实,http://124.231.215.43:9999udp://@228.1.1.15:6015
湖南娱乐,http://124.231.215.43:9999udp://@228.1.1.18:6018
湖南爱晚,http://124.231.215.43:9999udp://@228.1.1.21:6021
兵团卫视,http://124.231.215.43:9999udp://@228.1.1.62:6062
东南卫视,http://124.231.215.43:9999udp://@228.1.1.37:6037
湖北卫视,http://124.231.215.43:9999udp://@228.1.1.29:6029
贵州卫视,http://124.231.215.43:9999udp://@228.1.1.52:6052
辽宁卫视,http://124.231.215.43:9999udp://@228.1.1.31:6031
山东卫视,http://124.231.215.43:9999udp://@228.1.1.32:6032
天津卫视,http://124.231.215.43:9999udp://@228.1.1.34:6034
安徽卫视,http://124.231.215.43:9999udp://@228.1.1.30:6030
广西卫视,http://124.231.215.43:9999udp://@228.1.1.57:6057
广东卫视,http://124.231.215.43:9999udp://@228.1.1.27:6027
云南卫视,http://124.231.215.43:9999udp://@228.1.1.51:6051
上海卫视,http://124.231.215.43:9999udp://@228.1.1.28:6028
河北卫视,http://124.231.215.43:9999udp://@228.1.1.39:6039
江西卫视,http://124.231.215.43:9999udp://@228.1.1.38:6038
河南卫视,http://124.231.215.43:9999udp://@228.1.1.50:6050
江苏卫视,http://124.231.215.43:9999udp://@228.1.1.26:6026
北京卫视,http://124.231.215.43:9999udp://@228.1.1.23:6023
陕西卫视,http://124.231.215.43:9999udp://@228.1.1.53:6053
山东教育,http://124.231.215.43:9999udp://@228.1.1.60:6060
重庆卫视,http://124.231.215.43:9999udp://@228.1.1.35:6035
浙江卫视,http://124.231.215.43:9999udp://@228.1.1.25:6025
四川卫视,http://124.231.215.43:9999udp://@228.1.1.36:6036
旅游卫视,http://124.231.215.43:9999udp://@228.1.1.48:6048
黑龙江卫视,http://124.231.215.43:9999udp://@228.1.1.33:6033
深圳卫视,http://124.231.215.43:9999udp://@228.1.1.24:6024
新疆卫视,http://124.231.215.43:9999udp://@228.1.1.49:6049
西藏卫视,http://124.231.215.43:9999udp://@228.1.1.61:6061
吉林卫视,http://124.231.215.43:9999udp://@228.1.1.58:6058
宁夏卫视,http://124.231.215.43:9999udp://@228.1.1.47:6047
甘肃卫视,http://124.231.215.43:9999udp://@228.1.1.55:6055
青海卫视,http://124.231.215.43:9999udp://@228.1.1.65:6065
内蒙古卫视,http://124.231.215.43:9999udp://@228.1.1.59:6059
山西卫视,http://124.231.215.43:9999udp://@228.1.1.56:6056
中国教育,http://124.231.215.43:9999udp://@228.1.1.64:6064
金鹰卡通,http://124.231.215.43:9999udp://@228.1.1.16:6016
哈哈炫动,http://124.231.215.43:9999udp://@228.1.1.112:6112
动漫秀场,http://124.231.215.43:9999udp://@228.1.1.82:6082
卡酷少儿,http://124.231.215.43:9999udp://@228.1.1.63:6063
测试一,http://124.231.215.43:9999udp://@228.1.1.171:6171
测试二,http://124.231.215.43:9999udp://@228.1.1.170:6170
财富天下,http://124.231.215.43:9999udp://@228.1.1.93:6093
家庭影院,http://124.231.215.43:9999udp://@228.1.1.106:6106
动作电影,http://124.231.215.43:9999udp://@228.1.1.105:6105
影迷电影,http://124.231.215.43:9999udp://@228.1.1.122:6122
重温经典,http://124.231.215.43:9999udp://@228.1.1.44:6044
中华特产,http://124.231.215.43:9999udp://@228.1.1.70:6070
劲爆体育,http://124.231.215.43:9999udp://@228.1.1.79:6079
CCTV5赛事,http://124.231.215.43:9999udp://@228.1.1.4:6004
都市剧场,http://124.231.215.43:9999udp://@228.1.1.78:6078
快乐垂钓,http://124.231.215.43:9999udp://@228.1.1.98:6098
家庭理财,http://124.231.215.43:9999udp://@228.1.1.113:6113
法治天地,http://124.231.215.43:9999udp://@228.1.1.124:6124
先锋乒羽,http://124.231.215.43:9999udp://@228.1.1.75:6075
CCTV1,http://124.231.213.254:9999udp://@228.1.1.1:6001
CCTV2,http://124.231.213.254:9999udp://@228.1.1.2:6002
CCTV3,http://124.231.213.254:9999udp://@228.1.1.3:6003
CCTV4,http://124.231.213.254:9999udp://@228.1.1.40:6040
CCTV5,http://124.231.213.254:9999udp://@228.1.1.5:6005
CCTV6,http://124.231.213.254:9999udp://@228.1.1.6:6006
CCTV7,http://124.231.213.254:9999udp://@228.1.1.118:6118
CCTV8,http://124.231.213.254:9999udp://@228.1.1.8:6008
CCTV9,http://124.231.213.254:9999udp://@228.1.1.9:6009
CCTV10,http://124.231.213.254:9999udp://@228.1.1.10:6010
CCTV11,http://124.231.213.254:9999udp://@228.1.1.41:6041
CCTV12,http://124.231.213.254:9999udp://@228.1.1.11:6011
CCTV13,http://124.231.213.254:9999udp://@228.1.1.42:6042
CCTV14,http://124.231.213.254:9999udp://@228.1.1.12:6012
CCTV15,http://124.231.213.254:9999udp://@228.1.1.43:6043
CCTV16,http://124.231.213.254:9999udp://@228.1.1.110:6110
CCTV17,http://124.231.213.254:9999udp://@228.1.1.7:6007
湖南导视,http://124.231.213.254:9999udp://@228.1.1.45:6045
湖南教育,http://124.231.213.254:9999udp://@228.1.1.46:6046
双峰综合,http://124.231.213.254:9999udp://@228.1.1.177:6177
娄底综合,http://124.231.213.254:9999udp://@228.1.1.137:6137
娄底公共,http://124.231.213.254:9999udp://@228.1.1.164:6164
娄底教育,http://124.231.213.254:9999udp://@228.1.1.121:6121
湖南卫视,http://124.231.213.254:9999udp://@228.1.1.13:6013
湖南经视,http://124.231.213.254:9999udp://@228.1.1.14:6014
湖南都市,http://124.231.213.254:9999udp://@228.1.1.17:6017
湖南电影,http://124.231.213.254:9999udp://@228.1.1.19:6019
湖南电视剧,http://124.231.213.254:9999udp://@228.1.1.20:6020
金鹰纪实,http://124.231.213.254:9999udp://@228.1.1.15:6015
湖南娱乐,http://124.231.213.254:9999udp://@228.1.1.18:6018
湖南爱晚,http://124.231.213.254:9999udp://@228.1.1.21:6021
兵团卫视,http://124.231.213.254:9999udp://@228.1.1.62:6062
东南卫视,http://124.231.213.254:9999udp://@228.1.1.37:6037
湖北卫视,http://124.231.213.254:9999udp://@228.1.1.29:6029
贵州卫视,http://124.231.213.254:9999udp://@228.1.1.52:6052
辽宁卫视,http://124.231.213.254:9999udp://@228.1.1.31:6031
山东卫视,http://124.231.213.254:9999udp://@228.1.1.32:6032
天津卫视,http://124.231.213.254:9999udp://@228.1.1.34:6034
安徽卫视,http://124.231.213.254:9999udp://@228.1.1.30:6030
广西卫视,http://124.231.213.254:9999udp://@228.1.1.57:6057
广东卫视,http://124.231.213.254:9999udp://@228.1.1.27:6027
云南卫视,http://124.231.213.254:9999udp://@228.1.1.51:6051
上海卫视,http://124.231.213.254:9999udp://@228.1.1.28:6028
河北卫视,http://124.231.213.254:9999udp://@228.1.1.39:6039
江西卫视,http://124.231.213.254:9999udp://@228.1.1.38:6038
河南卫视,http://124.231.213.254:9999udp://@228.1.1.50:6050
江苏卫视,http://124.231.213.254:9999udp://@228.1.1.26:6026
北京卫视,http://124.231.213.254:9999udp://@228.1.1.23:6023
陕西卫视,http://124.231.213.254:9999udp://@228.1.1.53:6053
山东教育,http://124.231.213.254:9999udp://@228.1.1.60:6060
重庆卫视,http://124.231.213.254:9999udp://@228.1.1.35:6035
浙江卫视,http://124.231.213.254:9999udp://@228.1.1.25:6025
四川卫视,http://124.231.213.254:9999udp://@228.1.1.36:6036
旅游卫视,http://124.231.213.254:9999udp://@228.1.1.48:6048
黑龙江卫视,http://124.231.213.254:9999udp://@228.1.1.33:6033
深圳卫视,http://124.231.213.254:9999udp://@228.1.1.24:6024
新疆卫视,http://124.231.213.254:9999udp://@228.1.1.49:6049
西藏卫视,http://124.231.213.254:9999udp://@228.1.1.61:6061
吉林卫视,http://124.231.213.254:9999udp://@228.1.1.58:6058
宁夏卫视,http://124.231.213.254:9999udp://@228.1.1.47:6047
甘肃卫视,http://124.231.213.254:9999udp://@228.1.1.55:6055
青海卫视,http://124.231.213.254:9999udp://@228.1.1.65:6065
内蒙古卫视,http://124.231.213.254:9999udp://@228.1.1.59:6059
山西卫视,http://124.231.213.254:9999udp://@228.1.1.56:6056
中国教育,http://124.231.213.254:9999udp://@228.1.1.64:6064
金鹰卡通,http://124.231.213.254:9999udp://@228.1.1.16:6016
哈哈炫动,http://124.231.213.254:9999udp://@228.1.1.112:6112
动漫秀场,http://124.231.213.254:9999udp://@228.1.1.82:6082
卡酷少儿,http://124.231.213.254:9999udp://@228.1.1.63:6063
测试一,http://124.231.213.254:9999udp://@228.1.1.171:6171
测试二,http://124.231.213.254:9999udp://@228.1.1.170:6170
财富天下,http://124.231.213.254:9999udp://@228.1.1.93:6093
家庭影院,http://124.231.213.254:9999udp://@228.1.1.106:6106
动作电影,http://124.231.213.254:9999udp://@228.1.1.105:6105
影迷电影,http://124.231.213.254:9999udp://@228.1.1.122:6122
重温经典,http://124.231.213.254:9999udp://@228.1.1.44:6044
中华特产,http://124.231.213.254:9999udp://@228.1.1.70:6070
劲爆体育,http://124.231.213.254:9999udp://@228.1.1.79:6079
CCTV5赛事,http://124.231.213.254:9999udp://@228.1.1.4:6004
都市剧场,http://124.231.213.254:9999udp://@228.1.1.78:6078
快乐垂钓,http://124.231.213.254:9999udp://@228.1.1.98:6098
家庭理财,http://124.231.213.254:9999udp://@228.1.1.113:6113
法治天地,http://124.231.213.254:9999udp://@228.1.1.124:6124
先锋乒羽,http://124.231.213.254:9999udp://@228.1.1.75:6075
CCTV1,http://118.248.218.132:8088/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://118.248.218.132:8088/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://118.248.218.132:8088/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://118.248.218.132:8088/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://118.248.218.132:8088/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://118.248.218.132:8088/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://118.248.218.132:8088/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://118.248.218.132:8088/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://118.248.218.132:8088/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://118.248.218.132:8088/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://118.248.218.132:8088/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://118.248.218.132:8088/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://118.248.218.132:8088/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://118.248.218.132:8088/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://118.248.218.132:8088/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://118.248.218.132:8088/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://118.248.218.132:8088/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://118.248.218.132:8088/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南金鹰卡通,http://118.248.218.132:8088/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://118.248.218.132:8088/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://118.248.218.132:8088/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://118.248.218.132:8088/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://118.248.218.132:8088/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://118.248.218.132:8088/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://118.248.218.132:8088/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://118.248.218.132:8088/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://118.248.218.132:8088/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://118.248.218.132:8088/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://118.248.218.132:8088/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://118.248.218.132:8088/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://118.248.218.132:8088/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV体育,http://118.248.218.132:8088/tsfile/live/0131_2.m3u8?key=txiptv&playlive=1&authid=0
